posttyp;periodtyp;år;månad;datum;besöksmål;besökstyp;vuxen;barn;student;pensionär;medlem;rabatt;fri_vuxen;skola;skola_barn;konferens;grupp;total;belopp;intäktstyp;kommun;skolnivå;gruppkategori;betalkategori;betald;dagsrapport;notering
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;37;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;50;ja;;;;;;Landskrona;Gymnasium;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;195;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;34;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Lomma;Gymnasium;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;152;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;8;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;59;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Svalöv;Gymnasium;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;83;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;27;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Tomelilla;Gymnasium;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;40;ja;;;;;;Klippan;Gymnasium;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;26;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;156;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;2;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;179;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Trelleborg;Gymnasium;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;41;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Jun;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;39;ja;;;;;;Klippan;Gymnasium;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Hässleholm;Gymnasium;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;266;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;167;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;257;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;79;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;28;ja;;;;;;Ystad;Gymnasium;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;145;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;12;ja;;;;;;Burlöv;Gymnasium;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;176;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;76;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;30;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;61;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Simrishamn;Gymnasium;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;20;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;49;ja;;;;;;Landskrona;Gymnasium;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;82;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;88;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Simrishamn;Gymnasium;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;125;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;60;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;239;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;94;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;18;ja;;;;;;Svedala;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;15;ja;;;;;;Trelleborg;Gymnasium;;nej;;;
skolbesök;månad;2025;Maj;;kulturenilund;vbesok;;;;;;;;86;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;41;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;76;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;13;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Jun;;kulturenilund;vbesok;;;;;;;;44;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2025;Aug;;kulturenilund;vbesok;;;;;;;;192;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Aug;;kulturenilund;vbesok;;;;;;;;33;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;256;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;35;ja;;;;;;Ystad;Gymnasium;;nej;;;
skolbesök;månad;2025;Sep;;kulturenilund;vbesok;;;;;;;;65;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2025;Okt;;kulturenilund;vbesok;;;;;;;;244;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;25;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;82;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;311;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;32;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;33;ja;;;;;;Ystad;Gymnasium;;nej;;;
skolbesök;månad;2025;Nov;;kulturenilund;vbesok;;;;;;;;22;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;6;ja;;;;;;Kristianstad;Gymnasium;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;147;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;111;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2025;Dec;;kulturenilund;vbesok;;;;;;;;16;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;79;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;29;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2026;Jan;;kulturenilund;vbesok;;;;;;;;19;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;17;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;3;ja;;;;;;Eslöv;Gymnasium;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;11;ja;;;;;;Helsingborg;Gymnasium;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;68;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;23;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2026;Feb;;kulturenilund;vbesok;;;;;;;;36;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;110;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;70;ja;;;;;;Malmö;Gymnasium;;nej;;;
skolbesök;månad;2026;Mar;;kulturenilund;vbesok;;;;;;;;24;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;14;ja;;;;;;Båstad;Gymnasium;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;147;ja;;;;;;Lund;Gymnasium;;nej;;;
skolbesök;månad;2026;Apr;;kulturenilund;vbesok;;;;;;;;10;ja;;;;;;Övrigt;Gymnasium;;nej;;;
skolbesök;månad;2018;Nov;;kulturenilund;vbesok;;;;;;;;91;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;117;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2018;Dec;;kulturenilund;vbesok;;;;;;;;27;nej;;;;;;Ängelholm;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Jan;;kulturenilund;vbesok;;;;;;;;43;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;16;nej;;;;;;Helsingborg;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;81;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Feb;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;78;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Mar;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;64;nej;;;;;;Lomma;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Apr;;kulturenilund;vbesok;;;;;;;;50;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;127;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Maj;;kulturenilund;vbesok;;;;;;;;21;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Jun;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Aug;;kulturenilund;vbesok;;;;;;;;60;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Sep;;kulturenilund;vbesok;;;;;;;;80;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;175;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Okt;;kulturenilund;vbesok;;;;;;;;3;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;31;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Nov;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2019;Dec;;kulturenilund;vbesok;;;;;;;;43;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Jan;;kulturenilund;vbesok;;;;;;;;37;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Feb;;kulturenilund;vbesok;;;;;;;;154;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Mar;;kulturenilund;vbesok;;;;;;;;46;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Apr;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Jun;;kulturenilund;vbesok;;;;;;;;3;nej;;;;;;Trelleborg;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;277;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Aug;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Vellinge;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Sep;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2020;Dec;;kulturenilund;vbesok;;;;;;;;17;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Feb;;kulturenilund;vbesok;;;;;;;;3;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;11;nej;;;;;;Kristianstad;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Mar;;kulturenilund;vbesok;;;;;;;;53;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Apr;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Maj;;kulturenilund;vbesok;;;;;;;;48;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Jun;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Jul;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;65;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Aug;;kulturenilund;vbesok;;;;;;;;8;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Sep;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Okt;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Nov;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2021;Dec;;kulturenilund;vbesok;;;;;;;;28;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Jan;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Jan;;kulturenilund;vbesok;;;;;;;;27;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Feb;;kulturenilund;vbesok;;;;;;;;80;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Mar;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Bromölla;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;4;nej;;;;;;Lomma;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Apr;;kulturenilund;vbesok;;;;;;;;25;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Maj;;kulturenilund;vbesok;;;;;;;;40;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Jun;;kulturenilund;vbesok;;;;;;;;38;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Aug;;kulturenilund;vbesok;;;;;;;;5;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Sep;;kulturenilund;vbesok;;;;;;;;156;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Okt;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Nov;;kulturenilund;vbesok;;;;;;;;64;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2022;Dec;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;74;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Jan;;kulturenilund;vbesok;;;;;;;;40;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Feb;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;35;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Mar;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Apr;;kulturenilund;vbesok;;;;;;;;48;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;68;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Maj;;kulturenilund;vbesok;;;;;;;;53;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Jun;;kulturenilund;vbesok;;;;;;;;2;nej;;;;;;Burlöv;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Jul;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Aug;;kulturenilund;vbesok;;;;;;;;30;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;139;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Sep;;kulturenilund;vbesok;;;;;;;;8;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Okt;;kulturenilund;vbesok;;;;;;;;79;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;45;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Nov;;kulturenilund;vbesok;;;;;;;;13;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2023;Dec;;kulturenilund;vbesok;;;;;;;;41;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;15;nej;;;;;;Lomma;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;49;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Jan;;kulturenilund;vbesok;;;;;;;;25;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;36;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Feb;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;9;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Mar;;kulturenilund;vbesok;;;;;;;;1;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;40;nej;;;;;;Burlöv;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;51;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Apr;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;8;nej;;;;;;Burlöv;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;161;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Maj;;kulturenilund;vbesok;;;;;;;;41;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Aug;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Vellinge;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;118;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Sep;;kulturenilund;vbesok;;;;;;;;88;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;37;nej;;;;;;Kristianstad;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;51;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Okt;;kulturenilund;vbesok;;;;;;;;18;nej;;;;;;Vellinge;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;40;nej;;;;;;Kristianstad;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;111;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;5;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Nov;;kulturenilund;vbesok;;;;;;;;10;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2024;Dec;;kulturenilund;vbesok;;;;;;;;70;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;66;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Jan;;kulturenilund;vbesok;;;;;;;;31;nej;;;;;;Malmö;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;31;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Feb;;kulturenilund;vbesok;;;;;;;;12;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;41;nej;;;;;;Lund;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Mar;;kulturenilund;vbesok;;;;;;;;20;nej;;;;;;Övrigt;Högskola, universitet;;nej;;;
skolbesök;månad;2025;Apr;;kulturenilund;vbesok;;;;;;;;356;nej;;;;;;Lund;Högskola, universitet;;nej;;;
